,ID,Source,TMC,Severity,Start_Time,End_Time,lat,long,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
1665839,A-1665947,MapQuest,201,2,1/26/2019 8:04,1/26/2019 8:48,45.542542,-94.110237,,,2.789999962,Accident on US-10 Westbound between 32nd St and MN-301 Minnesota Blvd.,1793,Highway 10 S,L,Saint Cloud,Sherburne,MN,56304-2349,US,US/Central,KSTC,1/26/2019 8:10,-4,-12.4,83,29.94,1.2,ESE,3.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
554126,A-554147,MapQuest,201,2,11/26/2020 7:36,11/26/2020 8:35,40.969864,-111.891861,,,0,Right hand shoulder blocked due to accident on I-15 Northbound after Exit 322 UT-227 200 W.,,I-15 N,R,Farmington,Davis,UT,84025,US,US/Mountain,KHIF,11/26/2020 7:58,28,28,77,25.33,10,NNW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1371100,A-1371203,MapQuest,201,3,6/23/2019 9:54,6/23/2019 11:53,42.972969,-83.765327,,,0,Accident on I-69 Westbound at Exit 131 M-121 Bristol Rd.,,W Bristol Rd,R,Flint,Genesee,MI,48507,US,US/Eastern,KFNT,6/23/2019 9:53,72,72,44,29.23,10,SSE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3362386,A-3368256,Bing,,2,12/19/2020 0:22,12/19/2020 2:31,33.927581,-118.254295,33.927927,-118.254293,0.024,EB 105 JWO CENTRAL. VEH VS MC[Shared],11700, S Central Ave,R,Los Angeles,Los Angeles,CA,90059-2433,US,US/Pacific,KHHR,12/19/2020 0:53,49,49,66,30.18,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
694510,A-694539,MapQuest,201,3,7/17/2020 20:41,7/17/2020 21:10,29.785053,-95.611641,,,0,Center lane closed due to accident on I-10 I-10 Westbound at Dairy Ashford Rd.,,I-10 W,R,Houston,Harris,TX,77079,US,US/Central,KSGR,7/17/2020 20:53,83,83,72,29.9,10,SSE,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
1415459,A-1415564,MapQuest,201,4,5/20/2019 1:51,5/20/2019 4:26,42.281784,-85.376266,,,6.809999943,Right lane blocked due to accident on I-94 Westbound between Exit 92 Climax And Battle Creek Rd and Exit 88 40th St.,,S 40th St,R,Climax,Kalamazoo,MI,49034,US,US/Eastern,KBTL,5/20/2019 1:53,57,57,77,28.77,10,W,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
993644,A-993738,MapQuest,241,2,12/2/2019 4:54,12/2/2019 6:23,37.36068,-120.849609,,,0,Lane blocked due to recovery work and accident on CA-165 near CR-J18 River Rd. No recent updates.,4261,Lander Ave,L,Stevinson,Merced,CA,95374-9621,US,US/Pacific,KMER,12/2/2019 7:00,50,50,100,29.88,3,ESE,21,0,Light Rain / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3363469,A-3369357,Bing,,2,12/23/2020 20:58,12/23/2020 23:41,36.251463,-86.757384,36.253401,-86.757679,0.135,Incident on DICKERSON PIKE near MULBERRY DOWNS CIR Expect long delays.,,Mulberry Downs Cir,R,Nashville,Davidson,TN,37207,US,US/Central,KBNA,12/23/2020 20:53,52,52,74,29.2,6,S,22,0.07,Rain / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1482791,A-1482897,MapQuest,406,2,4/20/2019 17:00,4/20/2019 17:32,25.810141,-80.32254,,,0.280000001,Entry ramp to FL-826 Southbound from Nw 36th St Westbound closed due to incident. Emergency vehicles at scene.,,NW 36th St,R,Miami,Miami-Dade,FL,33166,US,US/Eastern,KMIA,4/20/2019 16:53,81,81,39,29.94,10,WSW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3119307,A-3121806,Bing,,2,12/31/2020 13:24,12/31/2020 23:32,25.685198,-80.418289,25.686252,-80.416521,0.132,Slow traffic on FL-825 - FL-94 from SW 139th Ave to SW 86th St due to accident.,13720, SW 88th St,L,Miami,Miami-Dade,FL,33186-1302,US,US/Eastern,KTMB,12/31/2020 13:53,,,,30.06,10,ESE,18,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3730670,A-3737524,Bing,,2,2/24/2020 15:33,2/24/2020 16:01,26.66094,-81.79975,26.65167,-81.7995,0.641,At Luckett Rd/Exit 139 - Accident. Right lane blocked.,,I-75 S,R,Fort Myers,Lee,FL,33905,US,US/Eastern,KFMY,2/24/2020 15:53,78,78,52,29.96,10,SSW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3735630,A-3742491,Bing,,2,2/28/2020 12:03,2/28/2020 12:55,33.857124,-117.981314,33.857124,-117.981314,0,At CA-91/CA-91 Hov Ln/Artesia Fwy - Accident.,,I-5 S,R,Anaheim,Orange,CA,92801,US,US/Pacific,KFUL,2/28/2020 11:53,88,88,9,29.98,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3615141,A-3621968,Bing,,2,4/6/2020 8:57,4/6/2020 9:12,35.85328,-96.37652,35.85328,-96.37652,0,At McDonald Dr - Accident. Hard shoulder blocked.,,I-44 W,R,Bristow,Creek,OK,74010,US,US/Central,KCUH,4/6/2020 8:55,59,59,92,29.01,10,S,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1385470,A-1385573,MapQuest,201,2,5/31/2019 10:24,5/31/2019 10:54,30.189051,-97.582832,,,0,Accident on TX-71 Eastbound at Navarro Creek Rd.,4832,Highway 71 E,R,Del Valle,Travis,TX,78617-3217,US,US/Central,KAUS,5/31/2019 10:53,82,82,69,29.46,10,VAR,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
673780,A-673809,MapQuest,201,2,9/1/2020 13:37,9/1/2020 15:19,32.28648,-110.978203,,,0,Accident on AZ-77 Oracle Rd at Wetmore Rd.,,W Wetmore Rd,R,Tucson,Pima,AZ,85705,US,US/Mountain,KDMA,9/1/2020 13:58,91,91,32,27.15,10,W,13,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3161462,A-3164555,Bing,,2,12/23/2020 1:20,12/23/2020 3:40,34.008017,-118.157669,34.010167,-118.159759,0.191,NB JNO. SOLO VEH TC -,,I-5 N,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,12/23/2020 0:52,55,55,80,29.91,6,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3775827,A-3782688,Bing,,2,12/18/2019 11:52,12/18/2019 15:52,45.60509,-118.64975,45.60509,-118.64975,0,At Poverty Flat Rd/Exit 224 - Accident.,,I-84 E,R,Pendleton,Umatilla,OR,97801,US,US/Pacific,KPDT,12/18/2019 11:53,27,27,89,28.38,1,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
576205,A-576231,MapQuest,201,2,11/11/2020 15:52,11/11/2020 16:22,33.744389,-117.279648,,,0,Lane blocked due to accident on CA-74 Eastbound at Spring St.,,Hayes Farm Rd,R,Perris,Riverside,CA,92570,US,US/Pacific,KRIV,11/11/2020 15:58,65,65,22,28.33,10,NNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1316168,A-1316271,MapQuest,241,3,8/8/2019 10:02,8/8/2019 11:46,28.55374,-81.28595,,,0,Lane blocked due to accident on FL-551 Goldenrod Rd at Valencia College Ln.,706,N Goldenrod Rd,L,Orlando,Orange,FL,32807-6204,US,US/Eastern,KORL,8/8/2019 9:53,85,85,74,29.89,10,SW,8,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3811001,A-3817862,Bing,,2,10/24/2019 16:41,10/24/2019 22:20,34.06869,-117.37368,34.06869,-117.37368,0,At Riverside Ave/Exit 68 - Accident.,,I-10 W,R,Bloomington,San Bernardino,CA,92316,US,US/Pacific,KRAL,10/24/2019 16:53,88,88,5,29.12,10,N,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3259146,A-3263629,Bing,,2,10/22/2020 23:04,10/23/2020 0:43,34.092143,-117.301704,34.104191,-117.301796,0.832,Incident on I-215 NB near INLAND CENTER DR Expect delays.,,W Mill St,R,San Bernardino,San Bernardino,CA,92410,US,US/Pacific,KSBD,10/22/2020 23:00,63,63,73,28.71,10,W,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3433087,A-3439844,Bing,,2,9/15/2020 20:57,9/16/2020 1:01,34.492122,-118.283786,34.488574,-118.286735,0.297,Incident on CA-14 SB near ESCONDIDO CANYON RD Expect delays.,,Escondido Canyon Rd,R,Acton,Los Angeles,CA,93510,US,US/Pacific,KPMD,9/15/2020 20:53,74,74,21,27.42,6,W,6,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
819756,A-819835,MapQuest,241,2,3/6/2020 15:54,3/6/2020 17:09,40.495342,-79.9095,,,0,Lane blocked due to accident on PA-28 Southbound at Exit 6 Highland Park Brg.,,PA-28 N,R,Pittsburgh,Allegheny,PA,15215,US,US/Eastern,KAGC,3/6/2020 15:53,40,33,73,28.59,10,NW,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3168775,A-3171977,Bing,,2,12/22/2020 17:50,12/22/2020 21:11,37.64839,-120.492237,37.647224,-120.492378,0.081,BET 59. VEH DOWN EMBANKMENT,27700, Yosemite Blvd,R,La Grange,Stanislaus,CA,95329,US,US/Pacific,KMER,12/22/2020 17:45,46,46,100,29.98,2,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
1183329,A-1183432,MapQuest,201,2,9/25/2019 8:27,9/25/2019 9:43,30.24884,-92.012817,,,0,Accident on Evangeline Thwy at Castille Ave.,184,Castille Ave,R,Lafayette,Lafayette,LA,70501-2918,US,US/Central,KLFT,9/25/2019 8:53,77,77,82,29.92,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3638441,A-3645276,Bing,,2,4/16/2020 15:44,4/16/2020 17:55,37.041858,-119.500654,37.041858,-119.500654,0,At Auberry Rd (West) - Accident.,30800, State Highway 168,R,Prather,Fresno,CA,93651,US,US/Pacific,KFAT,4/16/2020 15:53,82,82,24,29.45,10,VAR,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1398897,A-1399000,MapQuest,201,2,5/10/2019 9:52,5/10/2019 10:51,34.05323,-81.15715,,,0,Accident on Leisure Ln at Piney Grove Rd.,126,Piney Grove Rd,R,Columbia,Lexington,SC,29210-4158,US,US/Eastern,KCAE,5/10/2019 9:56,70,70,78,29.86,9,SE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1456455,A-1456560,MapQuest,201,2,4/6/2019 19:57,4/6/2019 22:12,35.830421,-119.259529,,,0,Accident on CA-99 Northbound after Exit 61 Avenue 24. On the median.,,CA-99 N,R,Delano,Tulare,CA,93215,US,US/Pacific,KPTV,4/6/2019 19:56,64,64,58,29.65,10,W,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
1134280,A-1134383,MapQuest,201,3,11/19/2019 2:32,11/19/2019 3:16,41.636627,-88.012329,,,0,Right lane blocked due to accident on I-355 Southbound at IL-171 Archer Ave.,,I-355 S,R,Lemont,Will,IL,60439,US,US/Central,KLOT,11/19/2019 2:35,33,33,91,29.01,7,E,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1560861,A-1560968,MapQuest,201,2,1/31/2019 14:40,1/31/2019 15:10,33.957382,-117.860626,,,0,HOV lane blocked due to accident on CA-57 Southbound at Exit 13 Brea Canyon Rd.,4515,S Brea Canyon Rd,L,Rowland Heights,Los Angeles,CA,91748,US,US/Pacific,KFUL,1/31/2019 14:53,59,,83,29.91,10,East,9.2,0.08,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1384071,A-1384174,MapQuest,201,3,6/30/2019 10:50,6/30/2019 12:35,34.0686,-118.151176,,,0,#1 lane blocked due to accident on I-10 Westbound at Exit 22 Hellman Ave.,,S Fremont Ave,R,Alhambra,Los Angeles,CA,91803,US,US/Pacific,KCQT,6/30/2019 10:52,84,84,41,29.79,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3003275,A-3004129,Bing,,2,10/26/2020 5:25,10/26/2020 7:01,39.947565,-76.713685,39.948362,-76.711922,0.108,Incident on RATHTON RD near QUEEN ST Expect long delays.,1226, Arlington Rd,R,York,York,PA,17403-3807,US,US/Eastern,KTHV,10/26/2020 5:28,45,45,90,29.65,3,N,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1103065,A-1103168,MapQuest,201,2,11/5/2019 5:52,11/5/2019 7:20,40.660648,-89.34819,,,0,Accident on Cooper Rd Eastbound at CR-6 Dee-Mack Rd.,30997,Cooper Rd,R,Washington,Tazewell,IL,61571-9592,US,US/Central,KPIA,11/5/2019 5:54,33,29,82,29.56,10,W,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
1037313,A-1037409,MapQuest,343,3,12/23/2019 4:05,12/23/2019 5:19,33.506302,-84.231621,,,5.369999886,Delays easing due to earlier accident on I-75 Southbound between Exit 227 I-675 and Exit 224 Hudson Bridge Rd. All lanes have been re-opened.,,GA-401 S,R,Stockbridge,Henry,GA,30281,US,US/Eastern,KATL,12/23/2019 3:52,48,41,89,28.8,3,ENE,21,0.03,Light Rain / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1186008,A-1186111,MapQuest,201,2,9/26/2019 16:35,9/26/2019 17:50,33.538639,-112.09964,,,0,Accident on 19th Ave at Glendale Ave.,,W Glendale Ave,R,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,9/26/2019 16:53,85,85,41,28.24,10,SW,7,0,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1238955,A-1239058,MapQuest,201,2,8/27/2019 13:29,8/27/2019 13:59,35.7784,-78.643463,,,0,Accident on Hargett St at US-401 Dawson St.,201,S Dawson St,L,Raleigh,Wake,NC,27601-1305,US,US/Eastern,KRDU,8/27/2019 13:51,79,79,66,29.53,10,S,5,0,Mostly Cloudy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1510135,A-1510241,MapQuest,201,2,3/7/2019 13:48,3/7/2019 14:17,35.79855,-78.491982,,,0,Accident on US-64-BR Knightdale Blvd at Mcknight Dr.,,McKnight Dr,R,Knightdale,Wake,NC,27545,US,US/Eastern,KLHZ,3/7/2019 13:40,44.6,43.1,29,30.35,10,NNW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2966238,A-2966561,Bing,,2,12/30/2020 0:59,12/30/2020 7:21,40.820252,-73.836266,40.819098,-73.836349,0.08,Crash on Hutchinson River Parkway [NYC] southbound just past START ROUTE Hutchinson River Parkway [NYC]; Exit - Bruckner Boulevard; I-678 (New York) 3 Center lanes of 5 lanes blocked,,Hutchinson River Pkwy S,R,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,12/30/2020 0:51,32,24,50,30.53,10,WNW,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3137729,A-3140478,Bing,,2,12/22/2020 0:00,12/22/2020 2:21,40.993988,-78.415853,41.002043,-78.421653,0.633,Incident on PA-153 NB near WARING RD Expect long delays.,11060, Krebs Hwy,R,Clearfield,Clearfield,PA,16830-4117,US,US/Eastern,KFIG,12/22/2020 0:06,34,27,92,28.05,3,SW,8,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1206053,A-1206156,MapQuest,201,2,9/9/2019 6:18,9/9/2019 6:47,33.869019,-117.755013,,,0,Accident on CA-91 Eastbound at Peralta Scales.,,CA-91 E,R,Anaheim,Orange,CA,92807,US,US/Pacific,KFUL,9/9/2019 6:17,67,67,76,29.75,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
739823,A-739900,MapQuest,201,2,8/24/2020 19:01,8/24/2020 19:29,38.654491,-121.066238,,,0,#3 lane blocked due to accident on US-50 Westbound at Exit 31 White Rock Rd.,,El Dorado Fwy W,R,El Dorado Hills,El Dorado,CA,95762,US,US/Pacific,KMHR,8/24/2020 18:56,90,90,26,29.61,10,S,5,,Smoke,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3381290,A-3387372,Bing,,2,11/19/2020 7:33,11/20/2020 5:36,39.884777,-122.200255,39.88165,-122.201336,0.224,[Notification] [CHP]-Problem changed from 1183-Trfc Collision-Unkn Inj to 20002-Hit and Run No Injuries by CHP,,I-5 S,R,Corning,Tehama,CA,96021,US,US/Pacific,KRBL,11/19/2020 7:54,52,52,86,29.94,7,SSW,3,0,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3233788,A-3237891,Bing,,2,11/23/2020 13:36,11/24/2020 2:22,35.217306,-80.780674,35.214111,-80.780913,0.221,Stationary traffic from Frontenac Ave/Shamrock Dr (Eastway Dr) to US-74/NC-27/E Independence Blvd (N Wendover Rd/Eastway Dr) due to accident.,2893, Eastway Dr,L,Charlotte,Mecklenburg,NC,28205-3922,US,US/Eastern,KCLT,11/23/2020 13:52,63,63,30,29.34,10,N,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3011250,A-3012223,Bing,,2,12/3/2020 13:31,12/3/2020 15:02,36.804016,-76.197663,36.789316,-76.223953,1.774,Incident on I-64 EB near MM 289 Expect long delays.,,I-64 E,R,Virginia Beach,Virginia Beach,VA,23464,US,US/Eastern,KORF,12/3/2020 13:59,57,57,26,30.27,10,SSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1120088,A-1120191,MapQuest-Bing,201,2,11/12/2019 18:15,11/12/2019 20:03,34.114948,-118.241318,,,0,Right hand shoulder blocked due to accident on CA-2 Southbound at Exit 14 San Fernando Rd.,,CA-2 S,R,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,11/12/2019 17:52,65,65,78,29.8,8,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
3082563,A-3084553,Bing,,2,11/28/2020 21:29,11/28/2020 22:50,37.917778,-79.249874,37.909526,-79.259741,0.784,Incident on I-81 SB near MM 203 Expect delays.,,I-64 W,R,Raphine,Rockbridge,VA,24472,US,US/Eastern,KSHD,11/28/2020 21:35,33,33,82,28.87,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3165198,A-3168337,Bing,,2,12/31/2020 21:39,12/31/2020 23:22,33.545399,-117.633213,33.545619,-117.632174,0.062,A113-031 DONT HAVE 100% PROOF YET THAT SILVERADO HIT VV SUSPECT ONLY GARDERING TRK HAD ITS TAILGATE DOWN AND THE HEIGHY OF THE TAILGATE WILL MATCH THE DMG TO THE WRANGELR -- DRIVER SIDE CORNER OF TAILGATE,125, Hydrangea St,R,Ladera Ranch,Orange,CA,92694,US,US/Pacific,KSNA,12/31/2020 21:53,55,55,49,29.9,10,WNW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
701789,A-701838,MapQuest,201,2,7/24/2020 6:45,7/24/2020 8:36,38.77758,-77.682152,,,0,Right hand shoulder closed due to accident on US-15 Lee Hwy Northbound at VA-215.,,Vint Hill Rd,R,Warrenton,Fauquier,VA,20187,US,US/Eastern,KHWY,7/24/2020 6:35,74,74,91,29.74,4,CALM,0,0,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3628616,A-3635448,Bing,,3,4/12/2020 16:15,4/12/2020 17:00,38.81913,-76.91499,38.81913,-76.91499,0,At MD-5/Branch Ave/Exit 7 - Accident.,,Capital Beltway S,R,Suitland,Prince George's,MD,20746,US,US/Eastern,KWBC,4/12/2020 15:56,70,70,44,29.74,10,S,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1643226,A-1643334,MapQuest,201,3,1/16/2019 16:56,1/16/2019 17:26,40.847748,-73.942955,,,1.720000029,Right lane blocked due to accident on I-95 George Washington Brg Southbound between Palisades Interstate Pkwy and NY-9A Henry Hudson Pkwy.,,Riverside Dr,R,New York,New York,NY,10032,US,US/Eastern,KNYC,1/16/2019 16:51,39,,46,30.06,10,North,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
3477827,A-3484616,Bing,,2,5/9/2020 21:53,5/9/2020 23:05,37.792996,-120.904739,37.792996,-120.904739,0,At Cleveland Ave - Accident.,10598, Sawyer Ave,R,Oakdale,Stanislaus,CA,95361-9751,US,US/Pacific,KMOD,5/9/2020 21:53,75,75,37,29.71,10,NNW,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
789162,A-789241,MapQuest,201,3,6/22/2020 11:24,6/22/2020 12:54,34.036621,-118.163353,,,1.279999971,#4 #5 lane blocked due to accident on CA-60 Westbound between Exit 4 Atlantic Blvd and Exit 3B I-710 Exits 20A 20B 20C.,,CA-60 W,R,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,6/22/2020 11:52,78,78,52,29.77,7,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3593369,A-3600189,Bing,,2,3/25/2020 14:35,3/25/2020 15:20,26.93054,-80.14881,26.93054,-80.14881,0,At SR-706/Exit 87 - Earlier accident.,,I-95 N,R,Jupiter,Palm Beach,FL,33458,US,US/Eastern,KSUA,3/25/2020 14:47,86,86,40,29.94,7,WSW,14,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
536658,A-536679,MapQuest,241,2,12/11/2020 16:45,12/11/2020 17:45,35.008862,-81.905563,,,0,Lane blocked due to accident on US-221 at Freddie Dr.,2162,Chesnee Hwy,R,Spartanburg,Spartanburg,SC,29303-2518,US,US/Eastern,KSPA,12/11/2020 16:35,61,61,48,29.26,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
